"predict","false","true"
"false",3.3547234535217285,-3.3547234535217285
"false",3.31162428855896,-3.31162428855896
"false",2.15729022026062,-2.157290458679199
"false",0.4425272047519684,-0.44252732396125793
"true",-0.465076208114624,0.46507617831230164
"false",2.3132033348083496,-2.3132033348083496
"false",1.8798432350158691,-1.8798433542251587
"false",3.3910751342773438,-3.3910751342773438
"false",0.7963414192199707,-0.7963416576385498
"false",2.2624948024749756,-2.2624948024749756
"false",3.3976919651031494,-3.3976922035217285
"false",2.197319984436035,-2.197319984436035
"false",3.3559367656707764,-3.3559370040893555
"false",3.3238980770111084,-3.3238983154296875
"false",3.204084634780884,-3.204084873199463
"false",3.1880621910095215,-3.1880621910095215
"false",3.370934009552002,-3.370934009552002
"false",2.3140463829040527,-2.3140463829040527
"false",3.316124200820923,-3.316124200820923
"false",3.079394578933716,-3.079395055770874
"false",3.291703462600708,-3.291703701019287
"false",3.3237712383270264,-3.3237712383270264
"false",3.142432689666748,-3.1424331665039062
"false",3.3513031005859375,-3.3513033390045166
"false",3.4056332111358643,-3.4056332111358643
"false",1.742254376411438,-1.742254614830017
"false",3.3068766593933105,-3.3068771362304688
"false",3.2081899642944336,-3.2081902027130127
"false",3.280216932296753,-3.280217409133911
"false",0.8919553756713867,-0.8919554352760315
"false",3.2708046436309814,-3.2708048820495605
"false",3.3347225189208984,-3.3347225189208984
"false",3.098144769668579,-3.098144769668579
"false",3.0417535305023193,-3.0417537689208984
"false",0.3843790292739868,-0.38437896966934204
"false",3.3522942066192627,-3.352294445037842
"false",3.273667573928833,-3.273667812347412
"false",3.273667573928833,-3.273667812347412
"false",3.3157975673675537,-3.315797805786133
"false",3.1937904357910156,-3.1937904357910156
"false",3.2844655513763428,-3.2844655513763428
"false",3.3522942066192627,-3.352294445037842
"false",3.428828477859497,-3.428828477859497
"false",3.426098585128784,-3.4260988235473633
"false",3.4005448818206787,-3.4005448818206787
"false",0.4848265051841736,-0.4848265051841736
"false",2.290304183959961,-2.290304183959961
"false",3.48588490486145,-3.48588490486145
"false",3.109616994857788,-3.109616994857788
"false",0.8420618176460266,-0.8420618772506714
"false",2.1125597953796387,-2.1125600337982178
"false",3.355983018875122,-3.355983257293701
"false",3.142432689666748,-3.1424331665039062
"false",3.2680749893188477,-3.2680749893188477
"false",3.3382177352905273,-3.3382182121276855
"false",3.3636693954467773,-3.3636696338653564
"false",3.2100679874420166,-3.2100682258605957
"false",3.32474684715271,-3.32474684715271
"false",3.372745990753174,-3.372746229171753
"false",3.4129559993743896,-3.4129562377929688
"false",3.343679428100586,-3.343679428100586
"false",3.3795487880706787,-3.379549026489258
"false",3.428283214569092,-3.428283214569092
"false",2.3624603748321533,-2.3624603748321533
"false",3.4178307056427,-3.4178309440612793
"false",2.3311374187469482,-2.3311376571655273
"false",3.2688982486724854,-3.2688984870910645
"false",3.088970184326172,-3.088970422744751
"false",3.3216755390167236,-3.3216757774353027
"false",3.3785712718963623,-3.3785715103149414
"false",3.265820264816284,-3.265820264816284
"false",3.287264347076416,-3.287264823913574
"false",3.3635146617889404,-3.3635146617889404
"false",1.8214880228042603,-1.8214880228042603
"false",3.1592328548431396,-3.1592328548431396
"false",3.4552502632141113,-3.4552502632141113
"false",3.402820348739624,-3.402820348739624
"false",3.2100236415863037,-3.210024118423462
"false",3.2891440391540527,-3.2891440391540527
"false",2.1363017559051514,-2.1363019943237305
"false",3.317962884902954,-3.317963123321533
"false",2.3890111446380615,-2.3890111446380615
"false",3.290825605392456,-3.290825605392456
"false",3.3382177352905273,-3.3382182121276855
"false",3.4056332111358643,-3.4056332111358643
"false",3.2750771045684814,-3.2750773429870605
"false",2.09749174118042,-2.09749174118042
"false",3.499202251434326,-3.499202251434326
"false",3.3197410106658936,-3.3197412490844727
"false",3.388540029525757,-3.388540267944336
"false",3.4768218994140625,-3.4768218994140625
"false",3.378427267074585,-3.378427267074585
"false",3.189283609390259,-3.189283609390259
"false",3.3157975673675537,-3.315797805786133
"false",3.0269811153411865,-3.0269811153411865
"false",2.2983407974243164,-2.2983407974243164
"false",3.4041249752044678,-3.404125452041626
"false",3.3785712718963623,-3.3785715103149414
"false",3.1319892406463623,-3.1319894790649414
"false",3.277611017227173,-3.277611255645752
"false",3.2891440391540527,-3.2891440391540527
"false",2.3140463829040527,-2.3140463829040527
"false",3.3489248752593994,-3.3489251136779785
"false",3.1117606163024902,-3.1117608547210693
"false",3.3648641109466553,-3.3648645877838135
"false",3.3924834728240967,-3.392483711242676
"false",3.3872530460357666,-3.3872532844543457
"false",3.225635290145874,-3.225635290145874
"false",3.471419334411621,-3.471419334411621
"false",3.343679428100586,-3.343679428100586
"false",3.3382177352905273,-3.3382182121276855
"false",3.294842004776001,-3.29484224319458
"false",3.4617650508880615,-3.4617650508880615
"false",3.389068365097046,-3.389068603515625
"false",3.2074410915374756,-3.2074410915374756
"false",3.23762583732605,-3.237626075744629
"false",1.876401424407959,-1.876401662826538
"false",0.8886471390724182,-0.8886473178863525
"false",3.348846197128296,-3.348846197128296
"false",3.301048517227173,-3.301048517227173
"false",3.402820348739624,-3.402820348739624
"false",3.364910364151001,-3.364910840988159
"false",3.457648754119873,-3.457648754119873
"false",3.0592916011810303,-3.0592918395996094
"false",3.189283609390259,-3.189283609390259
"false",3.4178307056427,-3.4178309440612793
"false",3.30666184425354,-3.30666184425354
"false",3.203165054321289,-3.203165292739868
"false",0.5716936588287354,-0.5716938376426697
"false",3.267454147338867,-3.267454147338867
"false",3.3096466064453125,-3.3096468448638916
"false",3.1451609134674072,-3.1451611518859863
"false",3.389370918273926,-3.389370918273926
"false",3.189283609390259,-3.189283609390259
"false",2.1512415409088135,-2.1512415409088135
"false",3.1564295291900635,-3.1564297676086426
"false",3.328094244003296,-3.328094244003296
"false",3.1118087768554688,-3.111809253692627
"false",3.374877452850342,-3.374877452850342
"false",3.3663134574890137,-3.366313934326172
"false",3.3387815952301025,-3.3387818336486816
"false",3.1975343227386475,-3.1975345611572266
"false",0.7634016275405884,-0.7634016871452332
"false",3.390576124191284,-3.3905763626098633
"false",3.2069272994995117,-3.20692777633667
"false",3.2948009967803955,-3.2948012351989746
"false",3.2008798122406006,-3.200880289077759
"false",3.3823463916778564,-3.3823466300964355
"false",1.7806898355484009,-1.7806899547576904
"false",3.255256414413452,-3.255256414413452
"false",3.4041249752044678,-3.404125452041626
"false",2.2592597007751465,-2.2592597007751465
"false",0.952730655670166,-0.9527307748794556
"false",1.8694924116134644,-1.8694926500320435
"false",3.364910364151001,-3.364910840988159
"false",3.0182883739471436,-3.0182883739471436
"false",2.123704671859741,-2.123704671859741
"false",3.434556245803833,-3.434556245803833
"false",3.238485336303711,-3.238485813140869
"false",3.343679428100586,-3.343679428100586
"false",3.1393768787384033,-3.1393768787384033
"false",3.4674479961395264,-3.4674479961395264
"false",0.9669945240020752,-0.9669946432113647
"false",2.7347447872161865,-2.7347447872161865
"false",3.2524447441101074,-3.2524452209472656
"false",3.294842004776001,-3.29484224319458
"false",2.290304183959961,-2.290304183959961
"false",3.1445276737213135,-3.1445276737213135
"false",2.0174312591552734,-2.0174314975738525
"false",2.7865405082702637,-2.7865405082702637
"false",3.2558252811431885,-3.2558257579803467
"false",3.3504555225372314,-3.3504555225372314
"false",3.2844655513763428,-3.2844655513763428
"false",2.151256799697876,-2.151256799697876
"false",1.6758040189743042,-1.6758041381835938
"false",3.4685676097869873,-3.4685676097869873
"false",3.2902822494506836,-3.2902822494506836
"false",3.3774445056915283,-3.3774449825286865
"false",3.3335514068603516,-3.3335518836975098
"false",3.1845409870147705,-3.1845412254333496
"false",3.454803466796875,-3.454803466796875
"false",2.281465530395508,-2.281465530395508
"false",3.3228843212127686,-3.3228843212127686
"false",3.2199065685272217,-3.219906806945801
"false",1.3443375825881958,-1.3443377017974854
"false",3.3809943199157715,-3.3809945583343506
"false",3.368303060531616,-3.3683032989501953
"false",3.3216609954833984,-3.3216609954833984
"false",3.3635146617889404,-3.3635146617889404
"false",3.3919150829315186,-3.3919153213500977
"false",3.024322509765625,-3.024322748184204
"false",2.089707136154175,-2.089707374572754
"false",3.439746618270874,-3.439746618270874
"false",3.3919150829315186,-3.3919153213500977
"false",3.401669979095459,-3.401669979095459
"false",3.246973752975464,-3.246973991394043
"false",3.3908913135528564,-3.3908915519714355
"false",1.709019422531128,-1.7090195417404175
"false",3.401669979095459,-3.401669979095459
"false",3.390937566757202,-3.3909378051757812
"false",1.2387868165969849,-1.238787055015564
"false",3.3919150829315186,-3.3919153213500977
"false",3.0942094326019287,-3.0942094326019287
"false",3.4807653427124023,-3.4807653427124023
"false",1.5838508605957031,-1.5838510990142822
"false",3.4656622409820557,-3.4656622409820557
"false",0.29037120938301086,-0.29037120938301086
"false",3.454803466796875,-3.454803466796875
"false",3.4807190895080566,-3.4807190895080566
"false",3.4807190895080566,-3.4807190895080566
"false",3.1597280502319336,-3.1597282886505127
"false",3.4807190895080566,-3.4807190895080566
"false",3.390937566757202,-3.3909378051757812
"false",3.214615821838379,-3.214615821838379
"false",3.2745652198791504,-3.2745654582977295
"false",3.4807190895080566,-3.4807190895080566
"false",3.2685275077819824,-3.2685275077819824
"false",2.1664230823516846,-2.1664233207702637
"false",3.2216951847076416,-3.2216954231262207
"false",3.34757661819458,-3.34757661819458
"false",3.347622871398926,-3.347622871398926
"false",3.3785712718963623,-3.3785715103149414
"false",3.2893002033233643,-3.2893004417419434
"false",3.34757661819458,-3.34757661819458
"false",3.3216609954833984,-3.3216609954833984
"false",3.44260573387146,-3.44260573387146
"false",1.0672560930252075,-1.0672563314437866
"false",2.4149012565612793,-2.4149014949798584
"false",1.9076813459396362,-1.9076815843582153
"false",1.431508183479309,-1.4315083026885986
"false",3.350747585296631,-3.350747585296631
"false",1.6730434894561768,-1.6730436086654663
"false",1.51528000831604,-1.5152802467346191
"false",3.3910751342773438,-3.3910751342773438
"false",2.3756136894226074,-2.3756136894226074
"false",1.0520343780517578,-1.052034616470337
"false",1.542449712753296,-1.542449951171875
"false",2.309007406234741,-2.309007406234741
"false",1.885230541229248,-1.885230541229248
"false",2.3831450939178467,-2.3831450939178467
"false",1.0520343780517578,-1.052034616470337
"false",2.3542068004608154,-2.3542068004608154
"false",1.8564974069595337,-1.8564975261688232
"false",2.2762787342071533,-2.2762787342071533
"false",2.266728639602661,-2.2667288780212402
"false",2.145899772644043,-2.145899772644043
"false",2.344135046005249,-2.344135046005249
"false",1.5872912406921387,-1.5872914791107178
"false",2.3831450939178467,-2.3831450939178467
"false",2.1045022010803223,-2.1045024394989014
"false",1.546242594718933,-1.5462427139282227
"false",1.5267934799194336,-1.5267938375473022
"false",0.6263800263404846,-0.6263800859451294
"false",1.5438963174819946,-1.5438963174819946
"false",2.0400478839874268,-2.0400478839874268
"false",1.9580612182617188,-1.9580613374710083
"false",1.3824042081832886,-1.3824042081832886
"false",1.4111324548721313,-1.411132574081421
"false",1.4714385271072388,-1.4714385271072388
"false",2.6367530822753906,-2.6367530822753906
"false",1.964294195175171,-1.964294195175171
"false",1.5266194343566895,-1.5266194343566895
"false",1.0480036735534668,-1.0480037927627563
"false",3.090352773666382,-3.090352773666382
"false",0.6986874938011169,-0.6986875534057617
"false",1.4572839736938477,-1.4572840929031372
"false",1.976030707359314,-1.9760308265686035
"false",3.255615711212158,-3.255615711212158
"false",1.9459598064422607,-1.9459598064422607
"false",1.0965834856033325,-1.0965834856033325
"false",1.3333934545516968,-1.3333935737609863
"false",2.0648748874664307,-2.0648746490478516
"false",1.6803890466690063,-1.680389165878296
"false",1.1555343866348267,-1.1555345058441162
"false",3.4406161308288574,-3.4406161308288574
"false",3.473233938217163,-3.473233938217163
"false",3.3517608642578125,-3.3517608642578125
"false",3.3919150829315186,-3.3919153213500977
"false",2.739483594894409,-2.739483594894409
"false",3.4719014167785645,-3.4719014167785645
"false",3.4657089710235596,-3.4657089710235596
"false",3.3783817291259766,-3.3783817291259766
"false",3.483617067337036,-3.483617067337036
"false",3.3660597801208496,-3.3660597801208496
"false",3.3857829570770264,-3.3857829570770264
"false",3.32279372215271,-3.32279372215271
"false",3.3504745960235596,-3.3504745960235596
"false",3.4807653427124023,-3.4807653427124023
"false",3.499202251434326,-3.499202251434326
"false",3.473233938217163,-3.473233938217163
"false",1.9952282905578613,-1.9952284097671509
"false",3.437943696975708,-3.437943696975708
"false",3.3707261085510254,-3.3707261085510254
"false",3.3320376873016357,-3.3320376873016357
"false",3.3349075317382812,-3.3349075317382812
"false",3.1900417804718018,-3.1900417804718018
"false",3.499202251434326,-3.499202251434326
"false",3.163551092147827,-3.163551092147827
"false",3.4651801586151123,-3.4651801586151123
"false",2.0410349369049072,-2.0410349369049072
"false",3.457648754119873,-3.457648754119873
"false",3.335979461669922,-3.335979461669922
"false",3.01658034324646,-3.016580581665039
"false",3.473240375518799,-3.473240375518799
"false",0.12026527523994446,-0.12026533484458923
"false",3.499202251434326,-3.499202251434326
"false",3.430612802505493,-3.430612802505493
"false",3.3716681003570557,-3.3716681003570557
"false",1.5244598388671875,-1.524459958076477
"false",3.4651801586151123,-3.4651801586151123
"false",1.5992947816848755,-1.599294900894165
"false",3.468578338623047,-3.468578338623047
"false",3.3348395824432373,-3.3348395824432373
"false",3.344235420227051,-3.344235420227051
"false",3.4501233100891113,-3.4501233100891113
"false",1.8967928886413574,-1.896793007850647
"false",3.4501233100891113,-3.4501233100891113
"false",3.3504745960235596,-3.3504745960235596
"false",3.4651801586151123,-3.4651801586151123
"false",3.1265311241149902,-3.1265313625335693
"false",3.439746618270874,-3.439746618270874
"true",-0.06554063409566879,0.06554056704044342
"false",3.0858514308929443,-3.0858516693115234
"false",3.491670846939087,-3.491670846939087
"false",3.344235420227051,-3.344235420227051
"false",3.2694389820098877,-3.2694389820098877
"false",2.2660794258117676,-2.2660794258117676
"false",3.3857829570770264,-3.3857829570770264
"false",1.24966299533844,-1.2496631145477295
"false",3.4501233100891113,-3.4501233100891113
"false",2.047722339630127,-2.047722339630127
"false",3.3707261085510254,-3.3707261085510254
"false",3.442591905593872,-3.442591905593872
"false",3.3707261085510254,-3.3707261085510254
"false",3.4651801586151123,-3.4651801586151123
"false",3.3320376873016357,-3.3320376873016357
"false",3.44260573387146,-3.44260573387146
"false",3.458177089691162,-3.458177089691162
"false",3.3782575130462646,-3.3782575130462646
"false",2.1622819900512695,-2.1622819900512695
"false",1.897930383682251,-1.8979305028915405
"false",3.374877452850342,-3.374877452850342
"false",1.949139952659607,-1.9491400718688965
"false",3.4501233100891113,-3.4501233100891113
"false",0.36758968234062195,-0.36758968234062195
"false",3.4651801586151123,-3.4651801586151123
"false",2.019113779067993,-2.019113779067993
"false",3.4807653427124023,-3.4807653427124023
"false",2.2343392372131348,-2.2343392372131348
"false",3.473240375518799,-3.473240375518799
"false",3.455272912979126,-3.455272912979126
"false",0.5449677109718323,-0.5449677109718323
"false",3.3660597801208496,-3.3660597801208496
"false",3.128018856048584,-3.128018856048584
"false",1.5472769737243652,-1.5472769737243652
"false",3.483617067337036,-3.483617067337036
"false",3.4807653427124023,-3.4807653427124023
"true",-0.6801096796989441,0.6801096200942993
"false",3.442591905593872,-3.442591905593872
"false",3.3861310482025146,-3.3861310482025146
"false",3.112962007522583,-3.112962007522583
"false",0.42558369040489197,-0.42558369040489197
"false",3.499202251434326,-3.499202251434326
"false",3.413888692855835,-3.413888692855835
"false",3.3592922687530518,-3.3592922687530518
"false",3.3673460483551025,-3.3673460483551025
"false",3.382850170135498,-3.382850170135498
"true",-0.022410351783037186,0.0224103182554245
"false",3.3099265098571777,-3.3099265098571777
"false",1.7292269468307495,-1.729227066040039
"false",3.4790303707122803,-3.4790303707122803
"false",3.2458112239837646,-3.2458114624023438
"false",3.4617130756378174,-3.4617130756378174
"false",2.4770967960357666,-2.4770967960357666
"false",3.461723804473877,-3.461723804473877
"false",1.6146937608718872,-1.6146938800811768
"false",2.4341795444488525,-2.4341795444488525
"false",3.394815444946289,-3.394815444946289
"false",2.372398614883423,-2.372398614883423
"false",3.4473791122436523,-3.4473791122436523
"false",2.367732286453247,-2.367732286453247
"false",3.465816020965576,-3.465816020965576
"false",3.379804849624634,-3.379804849624634
"false",3.400599718093872,-3.400599718093872
"false",2.104688882827759,-2.104689359664917
"false",3.3604915142059326,-3.3604915142059326
"false",3.461723804473877,-3.461723804473877
"false",2.4648990631103516,-2.4648990631103516
"false",3.368022918701172,-3.368022918701172
"false",2.4185996055603027,-2.4185996055603027
"false",3.4276554584503174,-3.4276554584503174
"false",3.329803228378296,-3.329803228378296
"false",3.336824893951416,-3.336824893951416
"false",3.4588539600372314,-3.4588539600372314
"false",2.4102749824523926,-2.4102749824523926
"false",3.4473791122436523,-3.4473791122436523
"false",2.3520591259002686,-2.3520591259002686
"false",3.4588077068328857,-3.4588077068328857
"false",2.444652795791626,-2.444652795791626
"false",2.4900283813476562,-2.4900286197662354
"false",2.478464365005493,-2.4784646034240723
"false",3.4738645553588867,-3.4738645553588867
"false",3.3592052459716797,-3.3592052459716797
"false",3.443286895751953,-3.443286895751953
"false",3.4237120151519775,-3.4237120151519775
"false",3.3558359146118164,-3.3558359146118164
"false",3.443286895751953,-3.443286895751953
"false",3.288830280303955,-3.288830518722534
"false",2.3240807056427,-2.3240809440612793
"false",2.342155933380127,-2.342155933380127
"false",3.3864598274230957,-3.3864598274230957
"false",3.4583256244659424,-3.4583256244659424
"false",2.3025357723236084,-2.3025360107421875
"false",3.3576323986053467,-3.357632637023926
"false",3.290781259536743,-3.290781259536743
"false",3.4588539600372314,-3.4588539600372314
"false",3.368022918701172,-3.368022918701172
"false",3.4739108085632324,-3.4739108085632324
"false",2.384321689605713,-2.384321689605713
"false",2.112366199493408,-2.112366199493408
"false",2.413933277130127,-2.413933277130127
"false",3.4739108085632324,-3.4739108085632324
"false",1.74959135055542,-1.74959135055542
"false",3.4393434524536133,-3.4393434524536133
"false",2.1464993953704834,-2.1464996337890625
"false",2.245823383331299,-2.245823383331299
"false",3.407602310180664,-3.407602548599243
"false",3.420170307159424,-3.420170307159424
"false",3.3789284229278564,-3.3789284229278564
"false",3.3789284229278564,-3.3789284229278564
"false",3.4583256244659424,-3.4583256244659424
"false",2.383087158203125,-2.383087158203125
"false",3.4767162799835205,-3.4767162799835205
"false",3.3592052459716797,-3.3592052459716797
"false",3.4466562271118164,-3.4466562271118164
"false",3.336829662322998,-3.336829662322998
"false",3.360445261001587,-3.360445261001587
"false",3.4507479667663574,-3.4507479667663574
"false",3.3436200618743896,-3.3436200618743896
"false",3.0565450191497803,-3.0565452575683594
"false",3.461723804473877,-3.461723804473877
"false",3.3864598274230957,-3.3864598274230957
"false",2.1524369716644287,-2.1524369716644287
"false",3.431089162826538,-3.431089162826538
"false",3.4738645553588867,-3.4738645553588867
"false",2.098823308944702,-2.0988235473632812
"false",2.3383893966674805,-2.3383896350860596
"false",2.204686403274536,-2.2046866416931152
"false",2.220543384552002,-2.220543384552002
"false",3.443286895751953,-3.443286895751953
"false",2.2219574451446533,-2.2219576835632324
"false",3.3789284229278564,-3.3789284229278564
"false",3.4264638423919678,-3.4264638423919678
"false",3.461723804473877,-3.461723804473877
"false",3.352966070175171,-3.352966070175171
"false",3.4884042739868164,-3.4884042739868164
"false",3.4645185470581055,-3.4645185470581055
"false",2.2366740703582764,-2.2366740703582764
"false",3.4061014652252197,-3.406101703643799
"false",3.449479818344116,-3.449479818344116
"false",3.3552405834198,-3.355240821838379
"false",3.469231128692627,-3.469231128692627
"false",2.4158027172088623,-2.4158027172088623
"false",1.7071696519851685,-1.707169771194458
"false",2.2585866451263428,-2.2585866451263428
"false",3.3435919284820557,-3.3435919284820557
"false",3.433940887451172,-3.433940887451172
"false",3.3789284229278564,-3.3789284229278564
"false",3.4699673652648926,-3.4699673652648926
"false",3.4588539600372314,-3.4588539600372314
"false",2.279634714126587,-2.279634952545166
"false",3.4739108085632324,-3.4739108085632324
"false",3.3789284229278564,-3.3789284229278564
"false",3.476762533187866,-3.476762533187866
"false",3.367976665496826,-3.367976665496826
"false",3.420170307159424,-3.420170307159424
"false",3.30653977394104,-3.306540012359619
"false",3.4923477172851562,-3.4923477172851562
"false",3.4739108085632324,-3.4739108085632324
"false",3.4432225227355957,-3.4432225227355957
"false",2.409989833831787,-2.409989833831787
"false",2.483468770980835,-2.483469009399414
"false",3.3604915142059326,-3.3604915142059326
"false",3.368022918701172,-3.368022918701172
"false",3.4739108085632324,-3.4739108085632324
"false",3.3864598274230957,-3.3864598274230957
"false",3.395827293395996,-3.395827531814575
"false",2.3254425525665283,-2.3254425525665283
"false",3.4739108085632324,-3.4739108085632324
"false",3.3699758052825928,-3.3699758052825928
"false",2.265723466873169,-2.265723466873169
